x, y
-0.6329113924050633, 1.729264475743349
24.68354430379747, 1.596244131455399
50, 1.3302034428794993
76.58227848101266, 1.3302034428794993
98.10126582278481, 1.1971830985915493
117.08860759493672, 1.3302034428794993
122.15189873417722, 11.040688575899845
131.0126582278481, 29.530516431924884
144.9367088607595, 37.77777777777778
161.39240506329114, 42.16744913928013
175.31645569620255, 44.29577464788733
190.50632911392407, 45.89201877934273
205.69620253164558, 47.887323943661976
219.62025316455697, 48.41940532081377
234.17721518987344, 49.616588419405325
249.36708860759495, 49.21752738654147
263.29113924050637, 50.01564945226917
278.4810126582279, 50.54773082942097
292.40506329113924, 52.54303599374022
306.9620253164557, 50.81377151799687
322.1518987341772, 51.87793427230047
336.7088607594937, 51.87793427230047
351.26582278481015, 53.07511737089202
366.45569620253167, 53.87323943661972
380.3797468354431, 54.13928012519562
396.20253164556965, 54.80438184663537
404.43037974683546, 55.07042253521127
