x, y
-1.21580547112462, 0.5438066465256797
21.88449848024316, 0.5438066465256797
48.02431610942249, 0.5551359516616314
74.16413373860182, 0.5551359516616314
100.30395136778115, 0.532477341389728
121.580547112462, 0.5777945619335347
127.05167173252279, 2.345166163141994
136.17021276595744, 5.574018126888217
150.7598784194529, 4.735649546827794
165.95744680851064, 4.191842900302115
179.93920972644375, 3.919939577039275
195.1367781155015, 3.68202416918429
209.11854103343464, 3.534743202416918
224.3161094224924, 3.41012084592145
238.90577507598783, 3.27416918429003
253.49544072948328, 3.0815709969788516
268.693009118541, 2.7643504531722054
282.67477203647417, 2.481117824773414
297.2644376899696, 2.2545317220543803
312.46200607902733, 2.039274924471299
326.4437689969605, 1.8806646525679758
341.6413373860182, 1.7220543806646524
355.62310030395133, 1.6200906344410875
370.8206686930091, 1.506797583081571
386.01823708206683, 1.4388217522658608
400.6079027355623, 1.336858006042296
