x, y
-0.60790273556231, 0.5551359516616314
22.49240121580547, 0.5438066465256797
42.5531914893617, 0.532477341389728
63.22188449848024, 0.5551359516616314
84.4984802431611, 0.5438066465256797
104.55927051671732, 0.532477341389728
120.36474164133737, 0.6797583081570997
128.26747720364742, 3.27416918429003
134.95440729483283, 5.641993957703927
150.15197568389058, 4.577039274924471
165.95744680851064, 4.123867069486405
179.33130699088144, 3.8632930513595163
193.9209726443769, 3.648036253776435
209.11854103343464, 3.4667673716012084
223.70820668693008, 3.364803625377643
237.0820668693009, 3.1948640483383683
252.88753799392097, 1.8353474320241692
266.8693009118541, 1.2235649546827794
282.67477203647417, 1.0762839879154078
297.2644376899696, 0.9969788519637461
311.2462006079027, 0.9856495468277945
325.83586626139817, 0.9743202416918428
339.8176291793313, 0.9516616314199395
355.01519756838906, 0.9516616314199395
368.3890577507599, 0.9516616314199395
383.5866261398176, 0.9290030211480362
401.2158054711246, 0.9290030211480362
